logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol	entrez
ENSG00000152213.4	1.17886492728703	3.64743267608778	8.72384836005833	1.40450320314567e-17	5.97230747927976e-17	28.713821305639	ARL11	115761
ENSG00000169302.16	-1.49360071668346	0.298387764944071	-8.72292680216274	1.41503696391741e-17	6.01577554334432e-17	28.7064513222422	STK32A	202374
ENSG00000134256.12	0.899572712796832	2.47827419836708	8.72164118412095	1.42986265631889e-17	6.07491393429271e-17	28.6961709235303	CD101	9398
ENSG00000134198.10	-1.18289248916502	4.8327191135623	-8.72163874195647	1.42989096486328e-17	6.07491393429271e-17	28.6961513960535	TSPAN2	10100
ENSG00000181744.9	-1.02809210156318	5.17806863993179	-8.71977988119513	1.45159958771522e-17	6.16578734289415e-17	28.681289323605	DIPK2A	205428
ENSG00000185522.9	1.1875672996304	3.22765507985079	8.71916257169261	1.45888062302846e-17	6.19535191814989e-17	28.6763543597346	LMNTD2	256329
ENSG00000185024.17	0.605293813762899	4.91073685623444	8.71758880208279	1.47760664672544e-17	6.27349564866858e-17	28.66377447704	BRF1	2972
ENSG00000090376.11	-1.26475694687786	3.6109434240037	-8.71711285381538	1.48331652864275e-17	6.2963543617492e-17	28.6599703716304	IRAK3	11213
ENSG00000283787.2	-1.37739107741724	1.36259061262878	-8.71686625252132	1.48628354097009e-17	6.30756270748249e-17	28.6579994329662	PRR33	102724536
ENSG00000230359.5	0.972348360633174	3.3421155622717	8.71224503980125	1.5429818864363e-17	6.54674370353098e-17	28.6210734209185	TPI1P2	286016
ENSG00000257815.7	1.06736977331465	0.747423062546634	8.71041171196501	1.56606298578204e-17	6.64321580134771e-17	28.6064286632256	PRANCR	101928062
ENSG00000071894.17	0.692608340993734	7.06782226227016	8.71009718582527	1.5700569400403e-17	6.65869593143764e-17	28.6039164640598	CPSF1	29894
ENSG00000171224.9	0.815597684702889	7.6114808525579	8.70770755491091	1.60073188708838e-17	6.78581053209862e-17	28.5848323582208	FAM241B	219738
ENSG00000128708.13	0.478732135598298	6.57192722478218	8.70732613237276	1.60568261250308e-17	6.80530423614185e-17	28.5817866408409	HAT1	8520
ENSG00000009790.15	1.27041591269548	2.98522200291404	8.70719064709583	1.60744480244749e-17	6.81127850267178e-17	28.5807047969894	TRAF3IP3	80342
ENSG00000136021.19	0.429894316085271	6.96569149479197	8.70593946232587	1.62380895262355e-17	6.87910994446968e-17	28.5707148075846	SCYL2	55681
ENSG00000034152.19	-0.596633016532178	6.78765654769262	-8.70580667257416	1.625555335927e-17	6.88499846074059e-17	28.5696546283562	MAP2K3	5606
ENSG00000075275.18	1.42478223794898	6.98096545287961	8.70544107612528	1.63037307265478e-17	6.90389018359165e-17	28.5667358150848	CELSR1	9620
ENSG00000146072.6	-1.16243533366156	7.30658412521897	-8.70452513586644	1.64250516302287e-17	6.9537398069857e-17	28.5594236703901	TNFRSF21	27242
ENSG00000082996.20	-0.410115077017907	7.85443349585437	-8.70344589353586	1.65691483380467e-17	7.01320787893048e-17	28.5508086759278	RNF13	11342
ENSG00000058600.16	0.536676960609937	5.66867017007512	8.70269960217498	1.66695206692354e-17	7.05260184599847e-17	28.5448519669849	POLR3E	55718
ENSG00000167601.12	-0.887764832830813	6.61892033848805	-8.70202282081687	1.67610637981869e-17	7.0897795150728e-17	28.5394504384333	AXL	558
ENSG00000082515.18	0.681464644185914	5.60876084444518	8.70158251208404	1.68208876858455e-17	7.11352688956138e-17	28.5359364341306	MRPL22	29093
ENSG00000203668.3	0.949214810096326	5.46930347927921	8.70123973087308	1.68676067719763e-17	7.13172308209757e-17	28.5332008777837	CHML	1122
ENSG00000123395.14	0.714152816479829	5.86856517966934	8.69961642011951	1.70906024225704e-17	7.22284527672751e-17	28.520247312801	ATG101	60673
ENSG00000155115.7	0.616625423237865	10.5025932761851	8.69738388588881	1.7402054375146e-17	7.35286278256933e-17	28.5024356150783	GTF3C6	112495
ENSG00000011198.10	-0.569451260134506	5.83672527329419	-8.69544841583153	1.76765997605792e-17	7.46723276131356e-17	28.48699705992	ABHD5	51099
ENSG00000103479.16	-0.679507329283045	6.51139729291535	-8.69510039921642	1.77264178803255e-17	7.4866405905581e-17	28.4842213600584	RBL2	5934
ENSG00000136371.11	0.987667544989898	1.82855012921322	8.69376020697137	1.79195642610772e-17	7.5665604895189e-17	28.4735331648908	MTHFS	10588
ENSG00000132842.14	0.417671881874506	6.35908492528147	8.6936095180538	1.794141098254e-17	7.57412975001547e-17	28.4723314887049	AP3B1	8546
ENSG00000128652.11	-1.17570705768289	1.52067888041567	-8.6933286159917	1.79822061731066e-17	7.58969322377264e-17	28.4700914678831	HOXD3	3232
ENSG00000166145.14	0.8714306233654	8.94624819003713	8.69280843832912	1.80579934269807e-17	7.62001566235065e-17	28.4659435314149	SPINT1	6692
ENSG00000156234.7	3.03344693540799	6.84733152025692	8.69136735323707	1.82696050698395e-17	7.70762679054727e-17	28.4544532925705	CXCL13	10563
ENSG00000243244.7	-0.971272455972011	3.65205037602506	-8.69066191671356	1.83740844493993e-17	7.75001230116804e-17	28.4488291991055	STON1	11037
ENSG00000118473.22	1.09745568721833	2.77684702782328	8.68827913317505	1.8731374531388e-17	7.89898915514849e-17	28.4298352771224	SGIP1	84251
ENSG00000180628.15	-0.564273629353177	6.41851519480956	-8.68794340456275	1.878226472675e-17	7.91872086406277e-17	28.4271594281493	PCGF5	84333
ENSG00000054598.9	-1.79353854066835	4.76005796689944	-8.6866325784903	1.89822732975989e-17	8.00129948861041e-17	28.4167126133761	FOXC1	2296
ENSG00000281706.3	1.57615857615877	0.371620669627658	8.68599242491254	1.90807129094749e-17	8.0410386558734e-17	28.4116112975399	LINC01012	100507173
ENSG00000136875.13	0.454600452790741	6.93495111513371	8.68288865705122	1.95651951069144e-17	8.24161445868669e-17	28.3868821596104	PRPF4	9128
ENSG00000110455.14	-0.858390069352077	4.18096030495794	-8.68185831648023	1.97286986804825e-17	8.30867671919689e-17	28.37867459951	ACCS	84680
ENSG00000117640.18	-0.50581291912792	5.56784549436741	-8.68050479334584	1.99455417023699e-17	8.39816858339976e-17	28.3678938470004	MTFR1L	56181
ENSG00000051128.19	0.797453807071319	5.0946373752629	8.68039872386436	1.99626339083449e-17	8.4035337075922e-17	28.3670490676384	HOMER3	9454
ENSG00000163251.4	-1.02769740072447	3.36087814687958	-8.67976908739235	2.00643929838496e-17	8.44453036300668e-17	28.36203457117	FZD5	7855
ENSG00000105227.16	-0.987280685357377	3.1852822652077	-8.67758877647044	2.04207428526534e-17	8.59263581850485e-17	28.3446726784441	PRX	57716
ENSG00000118804.8	-1.0689711768701	4.09189495651894	-8.67752921128443	2.04305654589236e-17	8.59489685399579e-17	28.3441984099781	STBD1	8987
ENSG00000174684.7	-0.670166216048756	7.90780916102779	-8.67719911360899	2.04850849786861e-17	8.61595627298626e-17	28.3415701637201	B4GAT1	11041
ENSG00000116580.18	0.494305680959392	6.11780852820176	8.66413196084213	2.27627577386491e-17	9.5718535915373e-17	28.2375963703648	GON4L	54856
ENSG00000081853.15	-1.46971955610009	1.62170317173615	-8.66392105476551	2.28015005355754e-17	9.58605848414028e-17	28.2359192911088	PCDHGA2	56113
ENSG00000100234.12	-1.31040371910636	10.6397892206404	-8.6605628624695	2.34272437025525e-17	9.84698637610768e-17	28.209220280994	TIMP3	7078
ENSG00000135378.4	0.936870722676398	6.03719087864176	8.65969272918407	2.3592128139743e-17	9.91413381343388e-17	28.2023037770727	PRRG4	79056
ENSG00000276600.5	-1.222690047428	4.83921933461821	-8.65959176015053	2.361133520858e-17	9.92004727184317e-17	28.2015012334341	RAB7B	338382
ENSG00000166913.13	0.396699389643639	9.23817054627093	8.65877298747214	2.37676600234305e-17	9.98355417118135e-17	28.1949935789227	YWHAB	7529
ENSG00000165280.17	0.414027800344063	8.9092655221904	8.65861358462822	2.37982128821632e-17	9.99421470560064e-17	28.1937266954459	VCP	7415
ENSG00000139405.16	0.480379688783106	7.17015763590658	8.65649139574392	2.42086919621658e-17	1.01621797332707e-16	28.1768620689676	RITA1	84934
ENSG00000177383.5	0.637517255067692	9.70832215546948	8.65581077622111	2.43418151828973e-17	1.02158415316796e-16	28.1714540498068	MAGEF1	64110
ENSG00000204237.5	0.593491486410117	7.81408198118707	8.65394437533699	2.47105905100939e-17	1.03679692452734e-16	28.1566259589002	OXLD1	339229
ENSG00000241472.7	1.34213770574249	1.21966183569119	8.65392206594026	2.47150317706202e-17	1.03679692452734e-16	28.156448732487	PTPRG-AS1	100506994
ENSG00000240184.7	-1.38727003881499	4.32767948046541	-8.65373409197747	2.47524841752026e-17	1.03814261679671e-16	28.1549554777546	PCDHGC3	5098
ENSG00000179902.13	1.63693740932382	2.77605556181366	8.65354886802714	2.47894435265736e-17	1.0394670502417e-16	28.1534840955402	CFAP276	127003
ENSG00000105426.17	-1.02342040159984	5.6573954920536	-8.65339688334376	2.48198110916362e-17	1.04051456308209e-16	28.1522767791506	PTPRS	5802
ENSG00000156463.18	-1.67867414571966	2.74851220070782	-8.65329569845683	2.48400488988086e-17	1.04113704627291e-16	28.1514730095007	SH3RF2	153769
ENSG00000181374.8	-2.21489821754058	4.70744784465739	-8.65276620243491	2.49462187195856e-17	1.04536020222333e-16	28.1472670469713	CCL13	6357
ENSG00000127951.8	-1.20081181025864	6.02454209502448	-8.65107524891106	2.52882857803278e-17	1.05946455151675e-16	28.1338366856597	FGL2	10875
ENSG00000125245.13	1.49543850921769	3.14051102815774	8.65075979981538	2.5352609873045e-17	1.06192913600929e-16	28.1313314814521	GPR18	2841
ENSG00000143786.8	0.854899508488081	3.15958296650969	8.65002733336676	2.55025934568677e-17	1.06774837537878e-16	28.1255147428262	CNIH3	149111
ENSG00000116690.13	-2.32991968426984	2.25125368554191	-8.6493919051359	2.56334171307396e-17	1.07299317905012e-16	28.1204689483618	PRG4	10216
ENSG00000142544.7	0.965866279873485	4.59236333997111	8.64841822687789	2.58351685416309e-17	1.08120404221669e-16	28.1127377879637	CTU1	90353
ENSG00000198795.11	-1.1927784163628	5.22941216479338	-8.64793025811145	2.59368678447915e-17	1.08522506611584e-16	28.1088635125135	ZNF521	25925
ENSG00000147604.14	-0.717885733827665	11.7842144774831	-8.64684939989536	2.61635442846539e-17	1.09447238737753e-16	28.1002825856963	RPL7	6129
ENSG00000107242.20	-1.71494527548145	2.50798663152602	-8.64439716764001	2.66851093862269e-17	1.11604880520271e-16	28.080817660555	PIP5K1B	8395
ENSG00000167595.15	0.665181851397975	3.80479948716737	8.64405764129597	2.675812841443e-17	1.11886044309515e-16	28.0781229888324	PROSER3	148137
ENSG00000170185.10	0.488424942225409	5.8712860676033	8.64250456785996	2.709466009526e-17	1.13244189467813e-16	28.0657980564916	USP38	84640
ENSG00000177570.15	1.12727339730214	4.65715032745807	8.64174832961818	2.7260038434971e-17	1.13910755458959e-16	28.0597973473958	SAMD12	401474
ENSG00000163312.11	-0.388226920371541	5.34992446030607	-8.64149414154269	2.73158493864598e-17	1.1411928599646e-16	28.0577804777137	HELQ	113510
ENSG00000163785.13	-0.425890060875965	6.64225772398174	-8.63715375373159	2.82864643322024e-17	1.18123198869323e-16	28.0233490967416	RYK	6259
ENSG00000182983.15	-1.34442505516939	3.31934436957606	-8.63679972476605	2.83671208790335e-17	1.18434415634573e-16	28.0205412990679	ZNF662	389114
ENSG00000177917.11	0.679570065612676	4.12382042689872	8.63620183084942	2.85038522648234e-17	1.18979563105415e-16	28.0157996316374	ARL6IP6	151188
ENSG00000117013.17	-1.72487832054786	1.27562354229938	-8.63573451825304	2.86111745312908e-17	1.19401743269707e-16	28.0120937461417	KCNQ4	9132
ENSG00000227199.1	-0.991567515759018	2.57339144953609	-8.63453089986215	2.88894380008611e-17	1.20536968315472e-16	28.0025495774078	ST7-AS1	93653
ENSG00000159363.19	0.670820372056263	6.56984733935236	8.63445519330645	2.89070296641423e-17	1.20584322835651e-16	28.0019492947218	ATP13A2	23400
ENSG00000112242.15	0.812522986533206	5.68817264811141	8.63421851091719	2.89620950224184e-17	1.20787942928126e-16	28.0000726516109	E2F3	1871
ENSG00000175264.8	1.64307268842481	3.83773521846847	8.63405743767578	2.89996287965807e-17	1.20918374507306e-16	27.9987955343984	CHST1	8534
ENSG00000243649.9	1.8698449455206	2.74937474422263	8.63343364608539	2.91454407233368e-17	1.21500134633884e-16	27.9938498052349	CFB	629
ENSG00000267106.8	0.826028224028037	2.62231863796373	8.63244366871483	2.93783377078863e-17	1.22444601475932e-16	27.9860013884177	ZNF561-AS1	284385
ENSG00000127472.11	-1.347700457342	1.91266725120847	-8.63190442632722	2.9505969879541e-17	1.22950027207285e-16	27.9817266595718	PLA2G5	5322
ENSG00000179041.4	0.791929541581732	7.91106534792802	8.63006903529322	2.99445053297605e-17	1.24723577826717e-16	27.9671786667648	RRS1	23212
ENSG00000185252.19	0.612651355137975	4.54356608929094	8.62908926127587	3.01812363371007e-17	1.2568250130634e-16	27.9594136747852	ZNF74	7625
ENSG00000205208.5	0.637402703690201	5.31442759484878	8.62832786001152	3.03664808670409e-17	1.26426654609805e-16	27.9533798602804	C4orf46	201725
ENSG00000163637.13	-0.933829690878135	4.44093367345614	-8.62827432798257	3.03795470964356e-17	1.26453801079281e-16	27.9529556561707	PRICKLE2	166336
ENSG00000230102.8	1.55631495651057	-0.639069042646659	8.62805801632402	3.04324015891066e-17	1.2664651742748e-16	27.951241559146	LINC02028	285389
ENSG00000148334.16	0.562035981301848	5.36711038604259	8.62757392574979	3.05510157840645e-17	1.27112755312633e-16	27.9474056587484	PTGES2	80142
ENSG00000106244.13	0.42281867659563	9.00590840743909	8.62732302386289	3.06126726189029e-17	1.2734186254349e-16	27.9454176004599	PDAP1	11333
ENSG00000138614.15	0.385757126869116	7.17551060031805	8.6253557981526	3.11003813634902e-17	1.2934277011408e-16	27.9298316760138	INTS14	81556
ENSG00000135324.6	-1.84429850669478	3.4857757514259	-8.623540608154	3.15572053872274e-17	1.31214398121063e-16	27.9154529428856	MRAP2	112609
ENSG00000253729.8	0.745692752302868	8.23696662011339	8.62292001755099	3.17149038934034e-17	1.31841728730959e-16	27.9105376171893	PRKDC	5591
ENSG00000160199.15	0.373909275311867	5.20499161190177	8.62146082691649	3.20887743349441e-17	1.33367242384348e-16	27.8989814126959	PKNOX1	5316
ENSG00000105750.15	0.55149646389955	4.3461589351804	8.62056746353573	3.23198159507571e-17	1.3429860282571e-16	27.8919071425107	ZNF85	7639
ENSG00000165731.20	2.38038521715817	4.63502976977521	8.61973676204377	3.25361266246044e-17	1.35168364329916e-16	27.8853296241922	RET	5979
ENSG00000152672.8	-1.66512069426362	2.01483658455383	-8.61970053911004	3.25455913855499e-17	1.35178614144496e-16	27.8850428220559	CLEC4F	165530
ENSG00000062598.18	0.53072135529575	6.50298963869359	8.61938295712235	3.26286895908916e-17	1.3549463145246e-16	27.8825283480636	ELMO2	63916
ENSG00000185274.12	-1.60659367741051	1.06380267136695	-8.61931556504172	3.26463502893737e-17	1.35538834061922e-16	27.8819947773105	GALNT17	64409
ENSG00000160097.20	-1.260459533775	2.38846918232856	-8.61924670097677	3.26644064929384e-17	1.3558465935337e-16	27.8814495558679	FNDC5	252995
ENSG00000171451.14	-1.1523944546637	3.18528429774269	-8.61856260786514	3.28443130035004e-17	1.36302135037942e-16	27.8760335443371	DSEL	92126
ENSG00000135829.17	0.313719512754336	8.66299440181676	8.61789701126448	3.30202949601515e-17	1.37003019338533e-16	27.8707643169862	DHX9	1660
ENSG00000153071.15	-0.849729792421864	6.90883190975012	-8.61775772986142	3.30572383186019e-17	1.37126847721441e-16	27.8696617322759	DAB2	1601
ENSG00000116014.10	2.36651009142053	1.92016467499213	8.6176932078805	3.30743661360953e-17	1.37168442468246e-16	27.8691509659962	KISS1R	84634
ENSG00000115128.7	0.501896010082462	10.9104574593545	8.61740506007198	3.31509641152488e-17	1.37456605447172e-16	27.8668699811871	SF3B6	51639
ENSG00000106603.19	0.546431806240499	5.43986893603946	8.61661376226443	3.33622167496679e-17	1.38302854757529e-16	27.8606063782415	COA1	55744
ENSG00000178184.16	-0.742266044823583	4.64591548776139	-8.61489492268662	3.38256892694946e-17	1.40194092535528e-16	27.847002380805	PARD6G	84552
ENSG00000267710.9	-1.17057884826041	1.86665275992996	-8.61250179843992	3.44815912713046e-17	1.42881891930301e-16	27.8280654540532	EDDM13	100506374
ENSG00000125827.9	-0.700600590162226	6.96391013241773	-8.61167853405457	3.47101226775213e-17	1.4379801627372e-16	27.82155193701	TMX4	56255
ENSG00000168827.15	0.439906177873835	6.4851503015785	8.61161180807873	3.47287106973099e-17	1.43844175225264e-16	27.8210240361941	GFM1	85476
ENSG00000276180.1	1.29316070675237	8.65005757345145	8.61107133936186	3.4879633376538e-17	1.44438318878448e-16	27.8167482585165	H4C9	8294
ENSG00000110619.18	0.551566842197733	5.7500158639935	8.60932555500405	3.53715751323343e-17	1.46444082384577e-16	27.8029384778465	CARS1	833
ENSG00000036448.10	-1.52711540085112	0.876862705475	-8.60911530403098	3.54312820871501e-17	1.46659847302242e-16	27.8012754757115	MYOM2	9172
ENSG00000042753.12	0.480094324950176	9.91003245503092	8.60865237388387	3.55630960228111e-17	1.47173926514281e-16	27.7976140012458	AP2S1	1175
ENSG00000231890.8	1.10355981054778	0.46308747379412	8.60851259348346	3.5602992022745e-17	1.47307474811606e-16	27.7965084622394	DARS1-AS1	101928243
ENSG00000122711.9	2.4110484528915	2.17543675804895	8.60685443511476	3.60796498291009e-17	1.49215730121724e-16	27.7833950491646	SPINK4	27290
ENSG00000114956.20	0.389732750180169	9.0834933199545	8.6066095423462	3.61505796443306e-17	1.49477075678334e-16	27.7814585138992	DGUOK	1716
ENSG00000186141.9	0.602456985994984	5.56733847333571	8.60449431034878	3.67689906686261e-17	1.52001575376957e-16	27.7647338466408	POLR3C	10623
ENSG00000266412.5	-0.600883921471805	9.40747585627478	-8.60409482995186	3.68869512069255e-17	1.52456594654554e-16	27.7615756315923	NCOA4	8031
ENSG00000248008.3	0.745943992743135	5.93478632212484	8.60321742571185	3.71473497406636e-17	1.53500000489869e-16	27.7546394746635	NRAV	100506668
ENSG00000259129.6	-1.97659374913588	-1.08635521188115	-8.60222091441207	3.74453008868827e-17	1.54698101482635e-16	27.7467624588899	LINC00648	100506433
ENSG00000176658.17	0.657615206067827	7.42127860085903	8.60170657660054	3.76000076971229e-17	1.55304030081894e-16	27.7426971276958	MYO1D	4642
ENSG00000160712.13	-1.00882586717768	4.49258892279708	-8.60165218517385	3.76164048865998e-17	1.5533854416403e-16	27.7422672292444	IL6R	3570
ENSG00000224557.7	1.79452021016389	3.33820554207456	8.60112117605114	3.77768580141433e-17	1.55967801478355e-16	27.7380703641531	HLA-DPB2	3116
ENSG00000143398.20	0.548339453829482	7.44563620480617	8.60014109070066	3.80747850464894e-17	1.57130676677651e-16	27.7303247670168	PIP5K1A	8394
ENSG00000183780.13	-2.14739824363717	2.05872555172031	-8.59596643342408	3.93700239765101e-17	1.62371930652908e-16	27.6973408236205	SLC35F3	148641
ENSG00000132694.19	0.544455770221028	6.86091786037506	8.59540068017332	3.95488731958932e-17	1.63074734770174e-16	27.6928718448082	ARHGEF11	9826
ENSG00000164402.14	0.662652451546052	6.97293037484533	8.59476765828359	3.97499396145065e-17	1.63868829166248e-16	27.6878717925716	SEPTIN8	23176
ENSG00000198466.12	1.01976164119785	5.61007405599858	8.59259410689057	4.04480429073601e-17	1.66711178341024e-16	27.6707059077599	ZNF587	84914
