baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000169291.10	603.438546596964	-1.73942043292629	0.12872664808718	-13.5125124344749	1.31940573932738e-41	1.50107656491911e-40	SHE	126669
ENSG00000079263.19	296.128364979001	2.09936365345456	0.155389504188735	13.5103311154445	1.35908799066615e-41	1.54531264294813e-40	SP140	11262
ENSG00000253438.4	109.716578617199	1.73415758071377	0.128396519615598	13.5062662594407	1.43622891992059e-41	1.63206295735447e-40	PCAT1	100750225
ENSG00000167702.13	1078.94647862503	1.6929918157908	0.125368089312421	13.5041686052327	1.47772510284446e-41	1.67724403858691e-40	KIFC2	90990
ENSG00000137693.14	5768.53900382175	-1.05876439968387	0.0784185468705681	-13.501453953634	1.53320165973379e-41	1.73918905829345e-40	YAP1	10413
ENSG00000101189.7	1277.13385628624	0.906564996964839	0.0671534178489438	13.4999085080685	1.56570461158583e-41	1.77501653090464e-40	MRGBP	55257
ENSG00000116857.17	8437.66817546386	0.999679690382343	0.0740580564920783	13.4985947206065	1.59387376640013e-41	1.80589169614767e-40	TMEM9	252839
ENSG00000006837.12	35.0148292231452	1.37857161491873	0.102129276718211	13.4982999901429	1.60026203699914e-41	1.81206694201344e-40	CDKL3	51265
ENSG00000005102.14	497.302053765044	-2.62637628580916	0.194656158088622	-13.492387354185	1.7339358514008e-41	1.96228311525252e-40	MEOX1	4222
ENSG00000129354.12	6144.20929225781	1.39213472449216	0.103209216231558	13.4884729806377	1.82848457168306e-41	2.06807171872209e-40	AP1M2	10053
ENSG00000117308.15	2129.35440476582	1.3205189012288	0.0979039040634876	13.4879085145827	1.84253538118623e-41	2.0827442067733e-40	GALE	2582
ENSG00000109906.14	1375.39513925324	-3.08344801113693	0.228673033143416	-13.4840911005151	1.94041957902087e-41	2.19082556560638e-40	ZBTB16	7704
ENSG00000221829.10	41.5076789576813	1.70717712307721	0.126667950501655	13.4775775270391	2.11952207824338e-41	2.39024678969677e-40	FANCG	2189
ENSG00000179958.10	2407.08942427909	1.02329351820127	0.0759284674787847	13.4770732530219	2.13405496401998e-41	2.40523184334528e-40	DCTPP1	79077
ENSG00000100558.9	470.994367578956	1.43204284641317	0.106259018686358	13.4769063757317	2.13888606271617e-41	2.40927119297674e-40	PLEK2	26499
ENSG00000152904.11	1824.5492268729	0.979971834698938	0.0727170108207709	13.4765142796411	2.15028009402419e-41	2.42069410584845e-40	GGPS1	9453
ENSG00000233493.4	257.280895451198	1.67068534603416	0.123976540166142	13.4758184394826	2.17064953784832e-41	2.44220196692801e-40	TMEM238	388564
ENSG00000139890.10	96.0104621469315	1.86944690072483	0.138745431299349	13.4739348403582	2.22675640971249e-41	2.50386963462315e-40	REM2	161253
ENSG00000182916.8	143.603119503253	-1.86115038029	0.138138261441067	-13.4730983354964	2.25213371177079e-41	2.53093188155836e-40	TCEAL7	56849
ENSG00000128011.5	453.623212455151	1.73453910504993	0.128757486073347	13.4713651061954	2.30563429737513e-41	2.58804435541503e-40	LRFN1	57622
ENSG00000013275.8	5434.99682787641	0.807833792371194	0.0599671378363895	13.4712747934583	2.30845642238462e-41	2.58970738487957e-40	PSMC4	5704
ENSG00000100997.20	5074.03369702383	1.05240266472861	0.0781362602890214	13.4688128256438	2.3867263818656e-41	2.6759593873987e-40	ABHD12	26090
ENSG00000094975.14	6743.08777027717	1.0521426743108	0.0781449614925932	13.4639860870688	2.54791679483297e-41	2.85502648738883e-40	SUCO	51430
ENSG00000106683.15	3273.39942216127	0.959780670034466	0.0712909187352088	13.4628741929855	2.58655710826154e-41	2.89496582951312e-40	LIMK1	3984
ENSG00000132970.14	404.484639503543	-1.91686640939314	0.142412065699114	-13.4600000356926	2.6891608510652e-41	3.00806075974972e-40	WASF3	10810
ENSG00000172379.21	3670.34059928396	2.30535256237475	0.171316867709717	13.4566583734241	2.81355276119984e-41	3.14538265282747e-40	ARNT2	9915
ENSG00000161813.22	4070.30063641388	0.741542101921052	0.0551104910151537	13.4555524413156	2.85596804592227e-41	3.19095377160939e-40	LARP4	113251
ENSG00000097021.20	1717.98264845007	1.30941156316414	0.0973201210539237	13.4546848995247	2.88968505040456e-41	3.22489519374439e-40	ACOT7	11332
ENSG00000101084.18	48.0266094575518	1.95807108872686	0.145598876624935	13.4483942054778	3.14630787167656e-41	3.50925955340922e-40	RAB5IF	55969
ENSG00000186205.13	1085.62500689377	-2.14321869486844	0.159368706309457	-13.4481777790603	3.15552897856836e-41	3.51751349151665e-40	MTARC1	64757
ENSG00000205269.6	586.693660194958	-1.23424730348288	0.091789226231385	-13.4465378362767	3.22627971611843e-41	3.59430631810703e-40	TMEM170B	100113407
ENSG00000128050.9	10011.0476306833	0.927044189467515	0.0689471998612497	13.4457119554255	3.26250511316725e-41	3.63256909372709e-40	PAICS	10606
ENSG00000143256.5	2648.22326319136	1.1835114211313	0.0880229125368498	13.4454926225696	3.27219344783662e-41	3.64125766274815e-40	PFDN2	5202
ENSG00000248671.8	106.964901527395	1.63636796373594	0.1217265450314	13.4429837248222	3.38507263192773e-41	3.76469966054001e-40	ALG1L9P	285407
ENSG00000145936.9	627.96431624089	-2.21434892917031	0.164730738006106	-13.4422327974286	3.41960499483642e-41	3.80091652993384e-40	KCNMB1	3779
ENSG00000135604.10	449.734836169225	-1.80998145535582	0.134664369175339	-13.4406856575338	3.49186062824028e-41	3.87899733273983e-40	STX11	8676
ENSG00000012048.23	1197.75055891872	1.4769389301926	0.109892000525155	13.4399130340204	3.52851069614837e-41	3.91745802460886e-40	BRCA1	672
ENSG00000154978.13	3206.21163308088	1.00220429441798	0.0745705092430827	13.439686876095	3.53931089653161e-41	3.92719172310153e-40	VOPP1	81552
ENSG00000149564.12	2060.95447924635	-1.24330370126459	0.0925315178464439	-13.4365428148261	3.69290623744693e-41	4.09526766331802e-40	ESAM	90952
ENSG00000185101.13	1009.52169239611	1.53409240364444	0.114177859393081	13.4359884814709	3.72066616222754e-41	4.12368496396509e-40	ANO9	338440
ENSG00000117122.14	1646.30130489787	1.82739925483656	0.136020011059603	13.434782430916	3.78178182489665e-41	4.18661669302885e-40	MFAP2	4237
ENSG00000100908.14	542.806041089715	0.997213929142588	0.0742292988397838	13.4342361403005	3.80979221839022e-41	4.21520996992338e-40	EMC9	51016
ENSG00000153898.13	257.351711105122	1.93188926296516	0.14380734439872	13.4338706485589	3.82864747163839e-41	4.23364692942819e-40	MCOLN2	255231
ENSG00000146386.8	2318.34275138236	1.38037242250008	0.10275807621518	13.4332256241301	3.86215016105245e-41	4.26825038965739e-40	ABRACL	58527
ENSG00000171428.15	8056.93293864157	3.23412687925119	0.240778703661308	13.4319473860134	3.92940589150737e-41	4.34009508359859e-40	NAT1	9
ENSG00000184384.14	1771.60773226515	-1.75091123308747	0.13035565674938	-13.4318009417401	3.93718518507573e-41	4.34620248030245e-40	MAML2	84441
ENSG00000172889.16	1843.10790134516	-1.56247635457176	0.116348673276437	-13.4292580273727	4.07473628511105e-41	4.49547433214022e-40	EGFL7	51162
ENSG00000137960.6	161.319039327014	-2.15183421284015	0.160336837663309	-13.420710076363	4.57310304455709e-41	5.0424203547234e-40	GIPC2	54810
ENSG00000179820.16	9272.25726107685	-1.24618647725488	0.0928645909721958	-13.4193933792052	4.65508036730921e-41	5.12988263181286e-40	MYADM	91663
ENSG00000147526.20	6305.54488440915	-1.6233904247647	0.121007484654525	-13.4156199461502	4.89819823141671e-41	5.39164634954461e-40	TACC1	6867
ENSG00000170054.16	60.9862183322861	3.70233451784953	0.275971612059273	13.4156353627211	4.89717970950774e-41	5.39164634954461e-40	SERPINA9	327657
ENSG00000176619.13	4182.20834337941	1.16706584254454	0.0870070797219736	13.4134583791783	5.04311147358773e-41	5.54799700721913e-40	LMNB2	84823
ENSG00000158856.18	1544.00100655736	-1.75484637949637	0.130835903163558	-13.4125751194046	5.10354585612002e-41	5.61128621790134e-40	DMTN	2039
ENSG00000259728.5	43.6075388810001	-1.37793222062224	0.102743449846821	-13.4113875159593	5.18594078599777e-41	5.69863504572838e-40	LINC00933	100506874
ENSG00000168350.8	4087.09885851769	2.49407089318852	0.185996547253199	13.4092322143664	5.33886728370342e-41	5.86334497933955e-40	DEGS2	123099
ENSG00000106511.6	436.827875401607	-2.44058185041451	0.182028517346557	-13.4076895532142	5.45107059422371e-41	5.98316941700077e-40	MEOX2	4223
ENSG00000176102.13	1668.74618178362	0.860002970515579	0.0641505329622091	13.4060144289402	5.57556559480033e-41	6.11634163318301e-40	CSTF3	1479
ENSG00000124614.16	75.0124365285683	1.36336243965401	0.101705404584681	13.4050146619186	5.65121138447993e-41	6.19580598895479e-40	RPS10	6204
ENSG00000111642.16	2440.66949402693	1.36429872914444	0.101776488149164	13.4048516897628	5.66363880069942e-41	6.20590892523604e-40	CHD4	1108
ENSG00000007952.18	78.7212800598792	1.61915681128827	0.120820498124459	13.4013419611989	5.93796710883416e-41	6.50281454696476e-40	NOX1	27035
ENSG00000171476.22	750.733838512956	1.79821511595427	0.134204166942319	13.3991004670306	6.12004111490017e-41	6.694618021384e-40	HOPX	84525
ENSG00000183317.17	471.953345927195	1.91557546957814	0.142984896911756	13.3970475969944	6.29165957422344e-41	6.87845385709385e-40	EPHA10	284656
ENSG00000174611.12	63.7863995083737	-2.86183464443881	0.213623491013417	-13.3966289515373	6.32724122254565e-41	6.91344151228149e-40	KY	339855
ENSG00000162891.10	301.786593211588	4.03702653539584	0.301373446896289	13.3954287511769	6.43036213298846e-41	7.02214447060888e-40	IL20	50604
ENSG00000083067.23	15.1638613548171	-1.90780832189611	0.142426360431458	-13.3950507203632	6.4631872887109e-41	7.0540029403004e-40	TRPM3	80036
ENSG00000122756.15	624.398422582251	-3.3240968409934	0.248166224283334	-13.3946384146065	6.49917862149131e-41	7.08927908582547e-40	CNTFR	1271
ENSG00000105613.10	125.243438080192	2.74739584388623	0.205182932500838	13.3899823459976	6.91971935542685e-41	7.53948891754855e-40	MAST1	22983
ENSG00000122644.13	1386.95076138583	-1.54329205236723	0.115313876830088	-13.3834027160602	7.56052674521815e-41	8.23304710620768e-40	ARL4A	10124
ENSG00000175137.11	3162.33187569424	0.885593292310806	0.0662034097332975	13.3768531844273	8.25697757541159e-41	8.98638269305922e-40	SH3BP5L	80851
ENSG00000176124.15	242.667125813343	1.50049832715086	0.112176097778808	13.3762749539531	8.32144654683091e-41	9.05144731935133e-40	DLEU1	10301
ENSG00000117682.17	2569.31651574958	-0.772484658475506	0.0577529826139717	-13.3756669095152	8.38977960794055e-41	9.12063941846908e-40	DHDDS	79947
ENSG00000284770.2	72.4216034417789	1.41187997323698	0.105564675697987	13.3745494304957	8.51682223919099e-41	9.25354173322224e-40	TBCE	6905
ENSG00000157193.18	625.122362585407	2.09031652792535	0.156394101610454	13.3656992584791	9.5929257381122e-41	1.04168712427685e-39	LRP8	7804
ENSG00000261136.1	49.4829602545281	1.946895998064	0.145672350605436	13.364897250387	9.69688165410248e-41	1.05238404378625e-39	LOC105370941	105370941
ENSG00000142910.16	2518.81406958265	-1.89378371222351	0.141730500280518	-13.3618643021457	1.01002409831516e-40	1.09554438693163e-39	TINAGL1	64129
ENSG00000088340.17	406.767177025062	2.35586068260779	0.176333612311296	13.3602473840824	1.03220534062444e-40	1.11897546409556e-39	FER1L4	80307
ENSG00000185467.7	29.8758879830736	2.96703570785248	0.222088010075915	13.3597293561155	1.039413716594e-40	1.12615783382855e-39	KPNA7	402569
ENSG00000253250.3	27.9339076663485	-1.8393478854982	0.137699543812198	-13.3576904801282	1.06827429038102e-40	1.15677818058187e-39	C8orf88	100127983
ENSG00000197451.12	8531.78937171822	0.884103225563592	0.0661990301699574	13.3552292729028	1.10417650190264e-40	1.19498496715715e-39	HNRNPAB	3182
ENSG00000106153.13	11569.3722270382	0.714416306910175	0.0535065635145464	13.3519377807912	1.15407230518601e-40	1.24828492674039e-39	CHCHD2	51142
ENSG00000114529.13	972.697321875803	2.03628400621237	0.152515668165084	13.3513102667477	1.1638362256953e-40	1.25814147778298e-39	C3orf52	79669
ENSG00000138435.16	93.4853330354581	2.52757298782369	0.189341298764347	13.3492957126564	1.19574066791765e-40	1.2919081780108e-39	CHRNA1	1134
ENSG00000109107.14	817.422978616662	-2.13971861482948	0.160294627707405	-13.3486608093643	1.20597473892944e-40	1.30223700428389e-39	ALDOC	230
ENSG00000174282.12	7504.55316452988	-0.961023075508737	0.0720014524092609	-13.3472734695159	1.22864153970247e-40	1.3259719141884e-39	ZBTB4	57659
ENSG00000235770.6	72.3894191812187	2.33632164520632	0.175053284334542	13.3463456803325	1.24403595900344e-40	1.34183621753369e-39	LINC00607	646324
ENSG00000145979.18	1156.94724577511	1.38803882322744	0.10403024349202	13.3426470671859	1.30733558911103e-40	1.40853925880909e-39	TBC1D7	51256
ENSG00000123201.14	69.8818933682147	3.40176260218194	0.254964386629875	13.3421088613454	1.31680981876167e-40	1.41795608020279e-39	GUCY1B2	2974
ENSG00000170075.9	83.2407778785886	2.90117856528069	0.217484733062341	13.3396883745816	1.36026961405961e-40	1.46393807266872e-39	GPR37L1	9283
ENSG00000232528.3	12.2452934180139	-2.86755132133245	0.214989665530406	-13.338089132135	1.38976354998176e-40	1.49484700771423e-39	LOC100289473	100289473
ENSG00000115539.14	1549.2129683793	0.698779763133568	0.0523924402891469	13.3374158423829	1.4023700871053e-40	1.50756735351698e-39	PDCL3	79031
ENSG00000077264.15	206.366905544163	-2.20300440430314	0.165176001817931	-13.3373152277378	1.40426371645694e-40	1.50876343017326e-39	PAK3	5063
ENSG00000106538.10	2970.91924554822	-1.71180976249323	0.128352853440649	-13.3367487874726	1.41497202239626e-40	1.51942354244863e-39	RARRES2	5919
ENSG00000204220.12	1984.43508249342	0.993207021580867	0.0744771425791966	13.3357294222818	1.43444764118311e-40	1.53948108513196e-39	PFDN6	10471
ENSG00000214160.10	3013.17633402078	0.969059658972399	0.0726906150859597	13.3312898484412	1.52242472205031e-40	1.6329928251287e-39	ALG3	10195
ENSG00000236790.6	37.0255920376668	1.91747643217619	0.143841231033258	13.3305062700197	1.53850046077998e-40	1.64932030529121e-39	LINC00299	339789
ENSG00000143512.13	179.093187569392	3.44771081449136	0.258660094731406	13.3291175744425	1.5674064408328e-40	1.67937646278469e-39	HHIPL2	79802
ENSG00000213123.11	91.7631612539981	1.32921741569868	0.0997304228424434	13.3281036800437	1.58885136675992e-40	1.70140968420555e-39	DYNLT2B	255758
ENSG00000214063.11	2754.88739758606	-1.33280429258051	0.100019318314049	-13.325468669919	1.64595887529503e-40	1.76158634642379e-39	TSPAN4	7106
ENSG00000135775.14	2335.08466944295	1.00608801780145	0.0755233484587254	13.3215494060262	1.7346963821405e-40	1.85552960743024e-39	COG2	22796
ENSG00000065665.21	597.090009465476	1.15561214819038	0.0867554550507765	13.3203398854173	1.7630304271527e-40	1.88479367967547e-39	SEC61A2	55176
ENSG00000146966.13	411.58432685891	-1.8930243534596	0.142130298512715	-13.3189360274948	1.79649453020832e-40	1.91950671098254e-39	DENND2A	27147
ENSG00000261360.1	29.9113438352648	1.83778334280827	0.138086839081398	13.3088957284695	2.05496501207442e-40	2.19203832707088e-39	OTULIN-DT	728178
ENSG00000175985.10	306.742691835369	2.93269884159162	0.22036995707953	13.3080701219778	2.07779606231757e-40	2.2151691132368e-39	PLEKHD1	400224
ENSG00000086289.12	841.699549412851	-1.74277015030041	0.130965718382921	-13.3070712841421	2.10575502561499e-40	2.24373831135303e-39	EPDR1	54749
ENSG00000027697.15	5384.48376882634	-0.936084430301078	0.0703589599279498	-13.3044097192406	2.18209627684507e-40	2.32380021367658e-39	IFNGR1	3459
ENSG00000165457.14	799.49755606354	-2.05761821500458	0.154670434288861	-13.3032419832855	2.21645301011973e-40	2.35908756195554e-39	FOLR2	2350
ENSG00000160325.15	2766.35418163944	1.07755410580491	0.0810375928069127	13.2969658707951	2.41053283724004e-40	2.5642441271918e-39	CACFD1	11094
ENSG00000261737.1	48.2151696344464	-1.2293718395566	0.092503836960495	-13.2899550975558	2.64737036688384e-40	2.81308584969538e-39	CLCA4-AS1	105378828
ENSG00000214050.8	212.109261079329	1.71382631211903	0.128986835279512	13.286831236732	2.76022007945496e-40	2.93138710802149e-39	FBXO16	157574
ENSG00000177888.8	3785.5628179135	1.11225354691242	0.0837923865322677	13.2739213303598	3.27959588964781e-40	3.47914516179112e-39	ZBTB41	360023
ENSG00000117632.23	10689.3624397449	1.5214277081866	0.114667622143015	13.2681543381884	3.54197306977751e-40	3.75542457529978e-39	STMN1	3925
ENSG00000067225.18	59688.9605477939	0.994614963897126	0.0750045440616561	13.2607294176673	3.91073343185695e-40	4.14186120814762e-39	PKM	5315
ENSG00000160766.14	247.119763917175	1.46573281664317	0.110543123627938	13.2593757851143	3.98196385209123e-40	4.21499055861362e-39	GBAP1	2630
ENSG00000164244.21	6361.71532393901	0.619104627134895	0.046694305740502	13.2586750636254	4.01934227330297e-40	4.24989896199599e-39	PRRC1	133619
ENSG00000213625.9	6551.89164430526	-0.773869848649048	0.0583689888826119	-13.2582363248643	4.04292321783029e-40	4.27249402199374e-39	LEPROT	54741
ENSG00000157613.11	4633.4953416039	2.0918314774189	0.157812215462753	13.2551936571261	4.21028674749257e-40	4.44692834270429e-39	CREB3L1	90993
ENSG00000136014.12	34.0520215259244	-1.81576516759962	0.137019640425205	-13.2518605505376	4.40154175331306e-40	4.64385492028955e-39	USP44	84101
ENSG00000071553.18	16617.1864412337	0.931677464771989	0.0703254419470617	13.2480854577966	4.62860955632101e-40	4.88075760966208e-39	ATP6AP1	537
ENSG00000153246.13	1602.00956478647	-1.35636713079859	0.102384103351039	-13.2478293641747	4.64442857407868e-40	4.89476656814249e-39	PLA2R1	22925
ENSG00000100154.14	1472.71906627484	-1.13919646535401	0.0859984352418868	-13.2467115494579	4.71410832843082e-40	4.96278717649191e-39	TTC28	23331
ENSG00000172831.14	1868.67756664083	-0.831394246545543	0.0627641495802157	-13.2463237709129	4.73852283621292e-40	4.98577255718742e-39	CES2	8824
ENSG00000170959.14	228.988054232963	2.86241577406918	0.216122350415335	13.2444227474312	4.86004232630642e-40	5.11084908326551e-39	DCDC1	341019
ENSG00000184343.11	266.757751747556	2.66019538433122	0.20092811281595	13.2395379971939	5.18668987763987e-40	5.45138602047046e-39	SRPK3	26576
ENSG00000122566.22	44486.5883912892	0.723497345471954	0.0546481174231045	13.2391998039089	5.21009678247845e-40	5.47300976856546e-39	HNRNPA2B1	3181
ENSG00000236830.7	243.07248280782	1.60221667869293	0.121128687977489	13.2273923332737	6.09660787511497e-40	6.3972988012749e-39	CBR3-AS1	100506428
ENSG00000144230.16	31.4767178579983	-2.49384731813849	0.188550134761425	-13.2264414517337	6.17420946320556e-40	6.47521055429994e-39	GPR17	2840
ENSG00000073111.14	1800.14879993273	1.66596714269712	0.125976953673049	13.22438028642	6.34580983150812e-40	6.65156561720422e-39	MCM2	4171
ENSG00000132432.14	3294.42040968939	1.06420111797014	0.080494542012103	13.220786047955	6.6564655446692e-40	6.97340571539695e-39	SEC61G	23480
ENSG00000037280.16	969.982382800945	-1.29794939272502	0.0981806398297098	-13.2200135889954	6.72517965778162e-40	7.04157293382252e-39	FLT4	2324
